hour,day,T_station_supply_C,T_station_return_C,Q_station_cooling_kw,user1_flow_kg_s,user1_T_sup_C,user1_T_ret_C,user1_delta_T_C,user1_Q_sup_kw,user1_demand_kw,user1_Q_unmet_kw,user3_flow_kg_s,user3_T_sup_C,user3_T_ret_C,user3_delta_T_C,user3_Q_sup_kw,user3_demand_kw,user3_Q_unmet_kw,user4_flow_kg_s,user4_T_sup_C,user4_T_ret_C,user4_delta_T_C,user4_Q_sup_kw,user4_demand_kw,user4_Q_unmet_kw,user6_flow_kg_s,user6_T_sup_C,user6_T_ret_C,user6_delta_T_C,user6_Q_sup_kw,user6_demand_kw,user6_Q_unmet_kw,total_Q_sup_kw,total_demand_kw,total_Q_unmet_kw
60,2.5,6.888662948843558,13.416080311405292,6746.303369730345,99.87748999676548,6.8532851435253015,18.377509367210013,11.524224223684712,4818.130328155818,4454.34,0.0,23.757163054991132,6.873913767004209,6.899824573432745,0.02591080642853516,2.576764521932967,0.0,0.0,52.40472388395546,6.879603207040285,10.858343811557445,3.97874060451716,872.8011044605375,771.13,0.0,68.41220880861748,6.873827600368712,11.012262425681294,4.138434825312582,1185.1380905788408,1128.64,0.0,6878.646287717129,6354.110000000001,0.0
61,2.5416666666666665,6.946829770136725,13.6708073915203,7587.0132874133205,111.89090880387756,6.895150693839807,18.617448393077428,11.722297699237622,5490.43522031694,5192.22,0.0,25.396145781015527,6.902899794057161,6.93250208585958,0.029602291802419245,3.1469683182259502,0.0,0.0,56.130520844167606,6.911822788206302,10.978155825712927,4.066333037506625,955.4352080700952,969.76,14.32479192990479,73.27727880105961,6.902951053407036,10.870503012999668,3.9675519595926323,1217.00168686778,1232.63,15.62831313222,7666.019083573042,7394.610000000001,0.0
62,2.5833333333333335,6.9815685276655275,13.755575127350543,7627.976599808259,111.63754605799532,6.955643936694886,18.77722530286777,11.821581366172882,5524.399551147328,5789.42,265.0204488526724,25.36032390552389,6.9673590809716535,6.996967898699897,0.029608817728243864,3.1432222248884356,0.0,0.0,56.04803927088923,6.970550207669739,10.8972531794731,3.926702971803361,921.2716339155968,930.23,8.958366084403224,73.16968069501577,6.96532791382404,10.906604674783745,3.9412767609597052,1207.1668934766305,1187.38,0.0,7655.981300764443,7907.03,251.04869923555634
63,2.625,7.019133774890706,13.849006523404563,7393.195546171294,106.1444037928279,6.9874886731607,18.737607869799557,11.750119196638856,5220.818534259245,5251.93,31.111465740755193,24.61893492636265,6.992543230065811,7.020425621448113,0.02788239138230164,2.8734159850290353,0.0,0.0,54.36052698285241,6.9977802916883824,11.103769263971122,4.10598897228274,934.3307899996283,902.44,0.0,70.96619177620305,6.992049459097877,11.165301841598607,4.17325238250073,1239.7250438048823,1213.63,0.0,7397.7477840487845,7368.000000000001,0.0
64,2.6666666666666665,7.041405808750486,13.909856849651588,7302.706369909525,103.73349881592024,7.0239377064965876,18.68901937516803,11.665081668671442,5065.31005265541,5169.59,104.27994734459025,24.28897940502034,7.0314812205220365,7.058654585421511,0.027173364899474528,2.762815675509727,0.0,0.0,53.61062720944082,7.034150340121075,11.225361070768711,4.1912107306476365,940.5667232507084,957.96,17.39327674929166,69.98705526883259,7.030509849039754,11.340708830289312,4.310198981249558,1262.7409502651053,1254.85,0.0,7271.380541846734,7382.4,111.01945815326599
65,2.7083333333333335,7.277913886562895,13.84077317258202,6639.254887036303,97.17856870210493,7.066064773900683,17.854049238139023,10.78798446423834,4388.438683092137,4956.54,568.1013169078633,23.381180390868128,7.095903667850006,7.1203733010006465,0.024469633150640213,2.394931603837531,0.0,0.0,51.549210810153646,7.139051549804699,10.813237086718702,3.6741855369140035,792.8341130444177,915.06,122.22588695558227,67.29562092018344,7.105560308281325,11.436979098782027,4.331418790500702,1220.1583740451886,1259.98,39.82162595481145,6403.826101785581,7131.58,727.7538982144188
66,2.75,7.413602020596757,13.40441775747862,5867.004060713314,93.118269383734,7.270197990235005,16.791124737810037,9.520926747575032,3711.1913198833704,3717.72,6.528680116629403,22.81474850039599,7.344724952155465,7.367946781339705,0.023221829184239873,2.2177436060460654,0.0,0.0,50.26558578845807,7.3754231194823054,10.43753987231537,3.062116752833064,644.3053205093079,664.59,20.284679490692156,65.61961206060687,7.3513878236611685,11.36434966734619,4.012961843685021,1102.2951914742882,1171.56,69.26480852571171,5460.009575473012,5553.869999999999,93.86042452698712
67,2.7916666666666665,7.353548257728643,12.959631830615512,5493.750804438631,93.10779564106585,7.37461310173882,16.644447706302632,9.269834604563812,3612.910923026638,3698.97,86.0590769733617,22.8138345482089,7.372685560758729,7.396878077418304,0.024192516659574892,2.310354166967313,0.0,0.0,50.26426773986383,7.361502107943656,10.184301762188463,2.8227996542448075,593.934618500858,617.28,23.345381499141922,65.61743016261248,7.365899937396203,10.833172031644455,3.4672720942482522,952.3714461132736,1024.04,71.66855388672639,5161.527341807738,5340.29,178.76265819226228
68,2.8333333333333335,7.427911176934218,12.634925301192334,5106.228680109465,93.09864886091086,7.372619434694102,15.724245186809446,8.351625752115343,3254.719956892098,3492.17,237.45004310790227,22.815786005902645,7.378144094231078,7.4019458540206005,0.023801759789522592,2.2732318212600093,0.0,0.0,50.26949438223868,7.390328500302383,10.160096021429517,2.769767521127134,582.8369265625043,563.76,0.0,65.62399221177817,7.380809754690597,10.593727290658446,3.212917535967849,882.5949738462423,871.52,0.0,4722.4250891221045,4927.450000000001,205.02491087789622
69,2.875,7.416756090551126,12.287623918836527,4779.913050310044,93.07379360879108,7.422078469686926,14.922198498889076,7.50012002920215,2922.0985145533605,2934.96,12.861485446639563,22.816721063425753,7.434656544282493,7.458620829493176,0.023964285210682945,2.288847917017522,0.0,0.0,50.27326969491677,7.433835186721329,10.237828823684634,2.8039936369633045,590.0833760056499,595.52,5.436623994350043,65.62883611587988,7.433794231367121,10.574097912061685,3.140303680694564,862.7114749218698,885.16,22.44852507813016,4377.182213397898,4415.64,38.457786602102715
70,2.9166666666666665,7.2931148250870175,11.961473455359192,4583.601353465378,93.0567640185698,7.402813546710024,14.941152592770708,7.538339046060684,2936.4515302173886,2893.14,0.0,22.815336595746704,7.374868892606741,7.399384044280107,0.024515151673366375,2.3413195357995438,0.0,0.0,50.27122267987956,7.34937018450475,10.218194797458581,2.8688246129538317,603.7020774854873,577.86,0.0,65.62559394714414,7.366614136760025,10.119399213156681,2.7527850763966564,756.2141095398705,831.34,75.12589046012954,4298.709036778546,4302.34,3.6309632214542944
71,2.9583333333333335,7.256349209779596,11.749930205888077,4414.037846254047,93.05160522937118,7.312167437903728,14.90029724816124,7.588129810257511,2955.682942806415,2979.17,23.48705719358486,22.81516480359645,7.283283613139629,7.307587393506977,0.02430378036734826,2.3211150420501014,0.0,0.0,50.271166528907806,7.272481089484531,10.11807715120665,2.8455960617221194,598.8133006010152,623.12,24.306699398984847,65.6245579687576,7.280503547656971,9.529469414549826,2.2489658668928554,617.8008183143796,671.74,53.93918168562038,4174.61817676386,4274.03,99.41182323613975
72,3.0,7.256271824014879,11.532466410437365,4203.086740369273,93.04622591038623,7.26971852369312,14.666295329713902,7.396576806020782,2880.903807327046,2912.23,31.32619267295422,22.815626221902615,7.2621292765799605,7.286203764242762,0.024074487662801403,2.2992631072248115,0.0,0.0,50.27240361590768,7.260864773429446,9.980369268597197,2.719504495167752,572.2932916020346,567.79,0.0,65.62548732962931,7.262162350224639,9.11423484101009,1.852072490785451,508.7796668290152,553.97,45.19033317098484,3964.2760288653203,4033.99,69.71397113467947
73,3.0416666666666665,7.23543907642278,11.330543584554723,4027.403606623034,93.03927959752924,7.258200226877863,14.473783950017443,7.215583723139581,2810.198730240899,2829.76,19.56126975910138,22.815711573381087,7.251322513053997,7.27545004936889,0.02412753631489295,2.304338203321361,0.0,0.0,50.272984167992306,7.24653338962657,9.963546268543164,2.717012878916594,571.7755580369775,570.35,0.0,65.62564626779982,7.249637750663377,8.793937150959177,1.5442994002958006,424.2328748901725,452.96,28.727125109827455,3808.5115013713703,3853.07,44.55849862862988
74,3.0833333333333335,7.173481714802797,11.161271161919734,3923.41237550437,93.03163791656796,7.235655063764484,14.510946169466294,7.27529110570181,2833.2197896394023,2774.58,0.0,22.815095046542663,7.221033998845859,7.2453195936478805,0.024285594802021748,2.3193711512624047,0.0,0.0,50.27184751012947,7.207885604942749,9.85121298353244,2.6433273785896905,556.2564044498656,566.71,10.453595550134423,65.62382569457279,7.21705321862902,8.547128979991399,1.3300757613623793,365.37358644278896,384.34,18.966413557211013,3757.169151683319,3725.63,0.0
75,3.125,7.167261554626782,11.071224798062799,3842.0657236629186,93.03081512225617,7.18431599306013,14.400578295382607,7.216262302322477,2810.2073226107946,2898.71,88.50267738920547,22.815201470163913,7.166569932290535,7.19073656806224,0.024166635771704748,2.3080208554517334,0.0,0.0,50.27217994870829,7.162821053258496,9.8394578427447,2.6766367894862038,563.2696934924724,539.04,0.0,65.62390804911553,7.165192300940091,8.354556914949486,1.1893646140093947,326.7204565228893,334.83,8.109543477110662,3702.505493481608,3772.58,70.0745065183919
76,3.1666666666666665,7.142595657518604,10.980674940990612,3778.1856392458076,93.02271492813271,7.174223551900312,14.306880303915344,7.132656752015032,2777.4072146961234,2684.92,0.0,22.815221847334637,7.172973790224704,7.197082570918974,0.024108780694270138,2.3024974955156297,0.0,0.0,50.27258259070281,7.167969922639776,9.811640356782785,2.643670434143009,556.3367310574222,581.18,24.843268942577765,65.6243101740978,7.171810964042465,8.271725147611765,1.0999141835692994,302.15012456558907,306.85,4.699875434410956,3638.1965678146503,3572.95,0.0
77,3.2083333333333335,7.035102040029322,10.987816136233294,3889.639519320507,93.0178137255196,7.13379236018179,14.488720852578234,7.354928492396445,2863.8073964164632,2887.96,24.152603583536802,22.81377637846528,7.1043138512935124,7.128819708014254,0.024505856720741903,2.340271771904152,0.0,0.0,50.269895880976854,7.08162343717696,10.544712982899828,3.463089545722868,728.7371856254898,524.61,0.0,65.61987720801251,7.097236758212514,8.129127692402143,1.0318909341896294,283.444761063546,285.52,2.0752389364539567,3878.3296148774034,3698.09,0.0
78,3.25,7.012376590246517,11.183514615687365,4101.485895582121,93.0128842507929,7.057212507105481,14.498004284391731,7.44079177728625,2897.0866650624957,2821.82,0.0,22.813722627856404,7.0364153931801106,7.060652380015334,0.024236986835223462,2.314589656444027,0.0,0.0,50.27043161939994,7.029070375041385,11.06972230019753,4.040651925156144,850.2825740374874,928.51,78.2274259625126,65.62047384045637,7.034874101595164,8.298670782102173,1.263796680507009,347.1489023358562,269.25,0.0,4096.832731092283,4019.58,0.0
79,3.2916666666666665,6.429157176470417,11.375366222077,4869.3430534713325,93.33660187230791,6.96150132173431,17.026572858143883,10.065071536409572,3932.4940601553244,2983.21,0.0,22.853661220172654,6.876773162536822,6.902957840689711,0.026184678152889163,2.504968386703302,0.0,0.0,50.3606462096415,6.764333984855439,11.021430093398044,4.257096108542605,897.4370046575355,765.2,0.0,65.7390294200968,6.846678279246711,8.69907202647485,1.852393747228139,509.74833765720985,414.07,0.0,5342.184370856773,4162.48,0.0
80,3.3333333333333335,6.576153967226769,12.658689192514904,8530.084934851218,145.78393292609738,6.522404897774577,17.79300711229256,11.270602214517982,6877.902394525767,5149.61,0.0,29.68206020240549,6.445881972978801,6.787498170971013,0.3416161979922121,42.44550651490229,0.0,0.0,65.95039884278265,6.447616793336341,11.157695820337166,4.710079027000825,1300.303837463502,1024.8,0.0,86.09785500026415,6.438115308866988,9.253551340231995,2.8154360313650075,1014.6989713574573,595.44,0.0,9235.350709861628,6769.85,0.0
81,3.375,6.976423418697269,13.399464341524556,11679.979932482995,200.45671070182655,6.8302171519913015,17.066226391978017,10.236009239986714,8589.15604603575,8244.01,0.0,36.29776872318889,6.884585701601207,7.211161779769146,0.326576078167939,49.62077265325468,79.98,30.35922734674532,81.16595098515941,6.888668785081227,11.701325448059164,4.812656662977937,1635.1514562583868,1556.82,0.0,105.96928433157298,6.855936365231642,10.289639784331428,3.4337034190997855,1523.1476551862895,1440.58,0.0,11797.07593013368,11321.39,0.0
82,3.4166666666666665,7.195409330976676,13.668055799493285,12816.005654651199,221.42349355094944,7.102524123210426,17.057700640208207,9.955176516997781,9227.24150641575,8889.11,0.0,38.67586778058572,7.124010070492891,7.763872215022233,0.6398621445293422,103.59187840660458,0.0,0.0,86.67011694075673,7.126037880007259,11.758602203161317,4.632564323154058,1680.6994763353,1675.2,0.0,113.15801308804343,7.103758917166004,10.781709945584161,3.677951028418158,1742.1697937373308,1556.22,0.0,12753.702654894985,12120.53,0.0
83,3.4583333333333335,7.333414565519909,13.87466528387954,13248.59984130724,227.39620321232087,7.297759921500056,16.881533770865822,9.583773849365766,9122.6075073224,9471.76,349.1524926776001,39.34649586865654,7.303616746487023,8.51690174815856,1.2132850016715366,199.8334166979618,188.81,0.0,88.22312498019035,7.299954227257912,12.077077732057745,4.7771235047998335,1764.2012701448582,1634.88,0.0,115.1866433744848,7.288184773768408,11.311108663932743,4.022923890164335,1939.7383983356012,1867.35,0.0,13026.380592500822,13162.800000000001,136.41940749917921
84,3.5,7.400893116229715,13.980732588839912,13186.426762845493,224.69166409802295,7.3885092542479995,16.86124336951787,9.47273411526987,8909.668224569168,8681.89,0.0,39.043424009588534,7.385744453325241,8.567946199516209,1.1822017461909677,193.21405611734193,188.63,0.0,87.52023888799638,7.382639743027297,12.344449065673507,4.96180932264621,1817.8070740643866,1840.13,22.32292593561351,114.26874931143455,7.376577155790173,11.50563301723899,4.129055861448817,1975.0470976364309,1943.31,0.0,12895.736452387328,12653.959999999997,0.0
85,3.5416666666666665,7.44559050884628,14.041348065826908,13352.837994094702,227.3551723940869,7.440638803302475,16.90158002074448,9.460941217442004,9004.06055540674,9068.93,64.86944459325969,39.34001521865017,7.434921572158337,8.60683807820752,1.1719165060491834,192.98805038387982,175.9,0.0,88.20726309941557,7.432060554865302,12.220911840337141,4.788851285471839,1768.2143936687314,1743.16,0.0,115.16640817268056,7.427685353873595,11.69938020123162,4.271694847358025,2059.326779462557,1939.69,0.0,13024.589778921909,12927.68,0.0
86,3.5833333333333335,7.466900761375818,14.085560117910136,13256.421296200604,224.59685189244968,7.476430243177082,16.835790081917505,9.359359838740424,8799.318414563708,8848.52,49.20158543629259,39.03148847775933,7.467239780452011,8.772961971467213,1.3057221910152021,213.3364788166583,187.84,0.0,87.49163405054651,7.46312157587556,12.239623232231455,4.7765016563558955,1749.3458717413848,1740.28,0.0,114.23219320602763,7.461575916865491,11.925675554841845,4.4640996379763545,2134.6251333196387,2110.39,0.0,12896.62589844139,12887.03,0.0
87,3.625,7.465764944273336,14.099983454707573,13068.403937103847,220.34603350000617,7.482169526105471,16.891149721544007,9.408980195438536,8678.546913934146,8669.88,0.0,38.55350369146981,7.47063533136879,9.00424351036173,1.5336081789929406,247.501304518044,217.31,0.0,86.3831007967217,7.466722338130086,12.232941287123706,4.766218948993621,1723.4631511322136,1706.71,0.0,112.78434889562376,7.466900769443876,11.816395971672947,4.349495202229071,2053.463164732077,2091.54,38.07683526792289,12702.97453431648,12685.439999999999,0.0
88,3.6666666666666665,7.45504292726011,14.107876629617378,12800.06465956548,214.43519654585953,7.4750062906288814,16.882953031203982,9.4079467405751,8444.815086596725,8615.1,170.2849134032749,37.88593512896144,7.4626796576502,9.075959538075768,1.6132798804255684,255.85090232105412,257.28,1.4290976789458512,84.83621910769347,7.458777998527899,12.277124504858008,4.818346506330109,1711.1124755815347,1690.65,0.0,110.76421152451334,7.45984559058873,11.838606691100193,4.378761100511462,2030.251946869389,1950.82,0.0,12442.030411368702,12513.85,71.81958863129876
89,3.7083333333333335,7.334715989026808,14.036445229494538,11335.024340820186,184.3546232984367,7.432079583408702,17.124270488464216,9.692190905055515,7479.545650754451,8195.52,715.9743492455491,34.40425889818184,7.405505724575416,8.256133564025932,0.8506278394505156,122.50421265491529,234.99,112.48578734508472,76.7925694349824,7.391521362372258,11.902899901258557,4.511378538886299,1450.1993038229166,1684.84,234.64069617708333,100.26058068994158,7.4062058262557855,12.094236656939914,4.688030830684129,1967.5233664750335,2048.68,81.15663352496631,11019.772533707317,12164.03,1144.2574662926836
90,3.75,7.122802695914694,13.846586660350262,8348.510699772349,126.36932180264245,7.270939300960604,18.027083751661596,10.756144450700992,5689.806600162381,6721.84,1032.033399837619,27.256576799956544,7.226713134382781,7.262038917020195,0.035325782637414704,4.030531572691461,0.0,0.0,60.38444608310415,7.206780000141893,11.120370878601499,3.9135908784596056,989.2355928015402,1188.38,199.14440719845993,78.83348141245712,7.2311825830379055,11.783366871868694,4.552184288830788,1502.2069456851345,1837.94,335.7330543148655,8185.279670221747,9748.16,1562.8803297782524
91,3.7916666666666665,6.985103548609685,13.689830088141424,6560.657901214422,93.1197864120919,7.115942426850573,19.03682140694709,11.920878980096518,4646.751782915538,4649.95,3.198217084462158,22.806883721205242,7.061809800266641,7.086517854570553,0.024708054303911986,2.3588684381426788,0.0,0.0,50.24714350720093,7.034868169221624,10.764504479877955,3.729636310656331,784.4713479180706,780.85,0.0,65.59510885857404,7.057423760554643,11.256606101920898,4.199182341366255,1153.0162142362844,1158.45,5.433785763715605,6586.598213508036,6589.25,2.6517864919642307
92,3.8333333333333335,7.1044421521203205,13.767443516989921,6519.990129609003,93.13127659332714,7.031288279469749,18.698222253239244,11.666933973769495,4548.32532024159,4639.93,91.60467975841038,22.808941253920977,7.031070242731827,7.054800565434183,0.023730322702355977,2.2657291635990595,0.0,0.0,50.25120956613881,7.05138324433636,10.806034995715128,3.754651751378768,789.7968653388097,781.96,0.0,65.60014907899625,7.038474765485554,11.04484996254363,4.006375197058076,1100.1595394695842,1139.44,39.280460530415894,6440.547454213583,6561.33,120.78254578641736
93,3.875,7.230182625492872,13.635649861919864,6269.864755846651,93.13284308563671,7.106392918616893,18.20520114071616,11.098808222099265,4326.915681358442,4420.56,93.64431864155813,22.811022623774587,7.142011930766596,7.1654920225702075,0.023480091803611103,2.242042133755237,0.0,0.0,50.25596241966573,7.16859444079129,10.655812525057202,3.487218084265912,733.6111551527061,791.69,58.07884484729391,65.60615939393294,7.148765476204721,10.77859432971909,3.6298288535143683,996.8503995880051,1052.71,55.85960041199496,6059.619278232909,6264.96,205.34072176709105
94,3.9166666666666665,7.232863862537971,13.341623992539006,5981.979996213104,93.12691541214751,7.211023268282641,18.02861447470994,10.817591206427299,4217.013660607994,4201.28,0.0,22.811099311882437,7.232676090908661,7.256564664581539,0.023888573672878444,2.281054486408654,0.0,0.0,50.25634120706689,7.235222885756484,10.391069359167197,3.155846473410713,663.9050299320518,668.79,4.884970067948188,65.60641220578965,7.23161266345547,10.410768066007424,3.179155402551954,873.0864934682787,932.51,59.42350653172127,5756.286238494733,5802.58,46.29376150526696
95,3.9583333333333335,7.1998309593727265,13.129775890045039,5808.5217322202725,93.1243158718908,7.226507759668552,18.037774361587555,10.811266601919003,4214.430499967608,4231.66,17.229500032392025,22.810614822371726,7.217239404026801,7.241414261348545,0.024174857321744625,2.3083418997363307,0.0,0.0,50.2554083006614,7.209496845095299,10.330505836546097,3.1210089914507977,656.5639748002046,652.58,0.0,65.60460564327431,7.213574065351746,9.943987335697608,2.7304132703458626,749.8284929438348,804.91,55.08150705616515,5623.1313096113845,5689.15,66.01869038861514
96,4.0,7.244268050244866,12.95404796389961,5594.7622068717765,93.12438016424188,7.2136208054219795,17.807039774383767,10.593418968961789,4129.512338225428,4182.720000000001,53.20766177457335,22.81151760501026,7.214036007798849,7.237947002644252,0.023910994845403266,2.283237290332581,0.0,0.0,50.257618503017,7.221096532446558,10.347361738969242,3.1262652065226844,657.698644155184,654.22,0.0,65.60629849562049,7.2155769502106155,9.325311777719822,2.1097348275092065,579.3921834289742,685.83,106.43781657102579,5368.8864030999175,5522.770000000001,153.88359690008383
97,4.041666666666667,7.1999557805779535,12.70982333486932,5400.866977408157,93.11734930409187,7.237632800230224,17.796468190527783,10.55883539029756,4115.720255101572,4051.48,0.0,22.811086777798543,7.239113005867362,7.263242695706077,0.02412968983871444,2.3040767428119193,0.0,0.0,50.25685088039947,7.2310937177691095,10.30339977117449,3.0723060534053808,646.3369321961707,654.88,8.54306780382933,65.60438574204639,7.236375945544617,8.841906486911375,1.6055305413667584,440.91073098774734,462.45,21.539269012252646,5205.271995028302,5168.8099999999995,0.0
98,4.083333333333333,7.15480134667792,12.578562278623272,5317.374093332216,93.11613131389602,7.201155598089383,17.86282328451161,10.661667686422227,4155.7488174424625,4190.66,34.91118255753736,22.810501309573382,7.178768703140754,7.20305575746002,0.0242870543192657,2.3190435159112446,0.0,0.0,50.25550166536676,7.16763013630187,10.159536537390586,2.991906401088716,629.4059433149333,631.28,1.8740566850666482,65.60229177559309,7.174815353988384,8.613495381427123,1.438680027438739,395.07763921632403,408.39,13.312360783675956,5182.551443489631,5230.33,47.77855651036862
99,4.125,7.153736231369303,12.496969770450361,5239.194365671448,93.11201088940136,7.168692755529757,17.718988461574934,10.550295706045176,4112.15581492292,4099.66,0.0,22.810847359859277,7.163051454423909,7.187119690721536,0.024068236297627443,2.2981845944043706,0.0,0.0,50.256482670739686,7.161505110664597,10.162798696268245,3.0012935856036487,631.3930456866605,621.21,0.0,65.60325661981618,7.1628498768152244,8.448175960591847,1.2853260837766225,352.9701209625947,370.48,17.509879037405312,5098.817166166579,5091.35,0.0
100,4.166666666666667,7.133619578703093,12.48380842755908,5245.912397289266,93.10647319314654,7.153806788958116,17.427836992017667,10.274030203059551,4004.238512236702,4118.53,114.29148776329794,22.81099303640529,7.144334054612937,7.168478038833851,0.024143984220914128,2.305432199341195,0.0,0.0,50.25761959860992,7.139396038249573,11.005498103107579,3.866102064858006,813.3443497844723,635.39,0.0,65.60386170616982,7.142398839391118,8.330425419943927,1.1880265805528083,326.2532044332153,323.85,0.0,5146.141498653731,5077.77,0.0
101,4.208333333333333,7.089956163880329,12.56719461985489,5369.142453549922,93.09261451427123,7.138978859480473,17.268952868271658,10.129974008791184,3947.5058541317753,3845.92,0.0,22.81084330827233,7.1310550140671,7.15525094429062,0.02419593022351929,2.310377192689302,0.0,0.0,50.25867152409117,7.121804962566124,11.90856548019015,4.786760517624026,1007.0520758396926,986.74,0.0,65.60450031879022,7.128427008440235,8.316799621202543,1.1883726127623087,326.35140782144776,316.98,0.0,5283.219714985605,5149.639999999999,0.0
102,4.25,6.94311379412337,12.604400464444277,5548.003939744796,93.08809744876528,7.08153007750298,17.927001913750946,10.845471836247967,4226.120043767672,4067.95,0.0,22.80834319734596,7.045258053918993,7.069901357776452,0.0246433038574585,2.352837292922487,0.0,0.0,50.252911435405665,7.014866574356581,11.655469343977398,4.640602769620817,976.1911067525022,1021.27,45.07889324749783,65.59747971727823,7.036426865209732,8.482037235009619,1.445610369799887,396.9516694737792,324.08,0.0,5601.615657286876,5413.299999999999,0.0
103,4.291666666666667,6.773027655330868,12.898483981782018,6460.059784729352,102.30608281614676,6.948000391979034,18.785397787236104,11.83739739525707,5069.404056021146,4421.02,0.0,24.088900303363545,6.895430163251691,6.92304179584047,0.027611632588779855,2.7842503574007123,0.0,0.0,53.15894365076335,6.860358307881138,11.500889537066728,4.64053122918559,1032.6264997782077,924.5,0.0,69.39314770868023,6.887406904698078,8.924206170671805,2.0367992659737277,591.6488729574817,459.12,0.0,6696.463679114237,5804.64,0.0
104,4.333333333333333,7.076912468191794,13.617160808978793,9367.628725655593,150.6407885787537,6.871269003859913,17.832415950882922,10.961146947023009,6911.905701796427,5772.49,0.0,30.319630592601946,6.894581693248131,8.094340883463376,1.1997591902152447,152.27100530283928,0.0,0.0,67.39842834289288,6.930258324937912,11.931389170035295,5.001130845097383,1410.9681503417007,1135.36,0.0,87.98900243555566,6.894127958589415,9.690191823204763,2.7960638646153484,1029.8517346304475,715.97,0.0,9504.996592071415,7623.82,0.0
105,4.375,7.253124475005722,13.848166148590657,11768.403943307809,196.28793859554855,7.1917728229449756,17.07945233501031,9.887679512065333,8124.323710245489,7774.62,0.0,35.81130347610788,7.21738008427121,9.227451937517406,2.0100718532461963,301.32206510656954,310.81,9.487934893430463,80.03683728671918,7.214116398239751,12.24204036192717,5.027923963687419,1684.5264872705104,1672.1,0.0,104.49474068811085,7.198377801656831,10.634163465530877,3.4357856638740456,1502.864132978988,1333.77,0.0,11613.036395601557,11091.300000000001,0.0
106,4.416666666666667,7.317604259761477,13.926667754694467,12267.071172772956,205.57947851015172,7.2997507240503525,16.970937242159295,9.671186518108943,8322.594655328894,8413.53,90.93534467110658,36.8805548472466,7.300098523656399,9.005155789664146,1.7050572660077465,263.23015525788543,275.28,12.049844742114544,82.50923879461591,7.298036775364415,12.203355143573543,4.9053183682091275,1694.21687816148,1657.5,0.0,107.72440822896328,7.291316216528156,11.203026106826943,3.911709890298787,1763.924446139101,1625.95,0.0,12043.96613488736,11972.260000000002,0.0
107,4.458333333333333,7.353371955397669,13.988638710224672,12238.940020312099,204.10493506465198,7.350833466214709,16.831444662882703,9.480611196667994,8100.075483752992,8157.21,57.13451624700792,36.71272161928516,7.346367077762967,8.991636837302789,1.645269759539822,252.84415618718904,233.31,0.0,82.12136338487656,7.343660302495995,12.299890902576735,4.9562306000807395,1703.7539655417972,1688.93,0.0,107.21842343880313,7.3402731564446,11.615178489619838,4.274905333175238,1918.6472821849334,1847.78,0.0,11975.32088766691,11927.230000000001,0.0
108,4.5,7.337816262711702,13.992504870573608,11945.727949750797,197.71747306216164,7.3648204898664655,17.068937773047498,9.704117283181033,8031.567469958081,7974.14,0.0,35.97658474162797,7.353109819037488,9.139291091556158,1.7861812725186699,268.9952982148371,255.04,0.0,80.41894783251227,7.347632335915119,12.30973912584757,4.9621067899324505,1670.4124460324122,1676.99,6.577553967587846,104.99455782074229,7.3499158763174535,11.20774607998252,3.857830203665067,1695.5442243321963,1935.64,240.09577566780376,11666.519438537527,11841.81,175.2905614624724
109,4.541666666666667,7.355391917693399,14.010981103240923,11936.173203919885,197.51694410799007,7.347548597822134,17.18707422530374,9.839525627481606,8135.378117864392,8057.77,0.0,35.95124107138851,7.3410879384571945,9.202934200612882,1.8618462621556873,280.19277242289473,266.7,0.0,80.35918902637363,7.341614398497915,12.25794890353636,4.916334505038444,1653.774128837221,1624.98,0.0,104.91626389170177,7.3384772269801894,11.011181726302272,3.6727044993220828,1612.9764545956277,1406.78,0.0,11682.321473720136,11356.230000000001,0.0
110,4.583333333333333,7.390586548546471,14.04274557945975,12288.783376823527,204.4981544352479,7.390727425056199,16.94571575040024,9.554988325344041,8179.34972367486,8129.82,0.0,36.75581538087153,7.385994198824172,9.368526329334932,1.9825321305107595,305.03208270827764,277.63,0.0,82.21976553926301,7.383032531062858,12.190685260508083,4.807652729445225,1654.6591597556453,1643.65,0.0,107.34687149249176,7.380217707251191,11.50542212844435,4.125204421193159,1853.6771242603904,1771.81,0.0,11992.718090399172,11822.909999999998,0.0
111,4.625,7.381014232366267,14.036482939553899,12235.094139657393,203.33321301318395,7.403264817901462,17.0210802927874,9.617815474885937,8186.230856723741,8158.52,0.0,36.62176943958582,7.392079548914055,8.483024998701048,1.0909454497869921,167.24054854144507,315.54,148.29945145855496,81.91089825259718,7.387341681717848,12.11233723198277,4.7249955502649215,1620.1018441825784,1623.68,3.5781558174217025,106.94399817448716,7.388760933464297,11.762374103838061,4.373613170373764,1957.924807910415,1881.64,0.0,11931.49805735818,11979.380000000001,47.8819426418213
112,4.666666666666667,7.424671303728819,14.051246658088797,12655.908294004901,212.58770992196804,7.405069723449624,16.93089088474722,9.525821161297596,8476.953509305917,8163.59,0.0,37.67409041976092,7.401393201714568,8.364107426395977,0.9627142246814087,151.82363618747064,0.0,0.0,84.34716433309268,7.402388546659852,11.91372335466911,4.5113348080092575,1592.8495971558045,1575.2,0.0,110.12625391038833,7.3966369655875,12.037795633971937,4.6411586683844375,2139.5207675508577,1980.32,0.0,12361.14751020005,11719.11,0.0
