hour,day,user3_flow_kg_s,user3_T_sup_C,user3_T_ret_C,user3_delta_T_C,user3_Q_sup_kw,user3_demand_kw,user3_Q_unmet_kw,user4_flow_kg_s,user4_T_sup_C,user4_T_ret_C,user4_delta_T_C,user4_Q_sup_kw,user4_demand_kw,user4_Q_unmet_kw,user6_flow_kg_s,user6_T_sup_C,user6_T_ret_C,user6_delta_T_C,user6_Q_sup_kw,user6_demand_kw,user6_Q_unmet_kw,total_Q_sup_kw,total_demand_kw,total_Q_unmet_kw
406,16.916666666666668,24.794456909473812,7.202824445054438,7.370752575997956,0.1679281309435181,17.429192972291705,0.0,0.0,52.95620817412103,7.188376041158896,7.767171792223307,0.5787957510644111,128.30436719541618,114.16,0.0,69.13440065569536,7.194341016867073,9.878231829573338,2.683890812706265,776.708879040789,821.02,44.31112095921094,922.4424392084969,935.18,12.737560791503029
407,16.958333333333332,24.7942536336571,7.199779037410302,7.370298829491431,0.17051979208112922,17.69803533891371,29.36,11.66196466108629,52.955745053892215,7.153239161057143,7.768356332661511,0.6151171716043677,136.35471426091055,130.97,0.0,69.13308055653624,7.157484459203626,9.524379809542081,2.3668953503384547,684.9583903431919,722.49,37.53160965680809,839.0111399430161,882.8199999999999,43.808860056983804
408,17.0,24.794359668935176,7.187593334425143,7.413440961771714,0.22584762734657104,23.440542209548102,0.0,0.0,52.955917665072086,7.145997164997959,7.738234293859409,0.5922371288614503,131.28326021470113,130.27,0.0,69.13239394182472,7.146125777582798,9.049475211946595,1.9033494343637969,550.806868761951,636.75,85.94313123804898,705.5306711862003,767.02,61.489328813799716
409,17.041666666666668,24.794062736429378,7.174458280046824,7.4038887476484225,0.22943046760159813,23.81211712321881,41.53,17.717882876781193,52.955191191663516,7.129719584717873,7.703266873042873,0.5735472883249999,127.13847421663428,120.76,0.0,69.13084429975612,7.134440319977836,8.728823129792678,1.5943828098148423,461.3852306570604,452.64,0.0,612.3358219969134,614.9300000000001,2.594178003086654
410,17.083333333333332,24.79396123101005,7.15872190032772,7.187220413437871,0.028498513110151613,2.957790048208306,0.0,0.0,52.95507017237629,7.106711727369302,7.686486283751775,0.579774556382473,128.5185817006037,121.96,0.0,69.1303940077598,7.108320360621101,8.56990734518561,1.4615869845645095,422.95379212447017,457.75,34.79620787552983,554.4301638732821,579.71,25.279836126717896
411,17.125,24.794044724876493,7.142759112115772,7.171238995253443,0.028479883137671358,2.9558664434058084,0.0,0.0,52.955249273595996,7.108258930955643,7.685412301891322,0.5771533709356786,127.9379764246014,123.56,0.0,69.13004449811493,7.107837722621963,8.272664574768857,1.164826852146894,337.0756914606573,375.13,38.054308539342685,467.9695343286645,498.69,30.72046567133549
412,17.166666666666668,24.79378838934022,7.130520956203857,7.158990034652592,0.02846907844873492,2.9547144998355668,0.0,0.0,52.954676246261215,7.0978505981403694,7.664240116797211,0.566389518656842,125.55058744668844,120.78,0.0,69.12906784912923,7.10137504838062,8.144982940387838,1.0436078920072172,301.9932802818629,285.2,0.0,430.4985822283869,405.98,0.0
413,17.208333333333332,24.792961865201416,7.116869911309206,7.145366687127345,0.02849677581813914,2.9574905271233694,0.0,0.0,52.95362162052007,7.046161670417561,8.363512374344145,1.317350703926584,292.0090421424256,118.74,0.0,69.12666517250828,7.056965842394404,8.073554556831816,1.016588714437412,294.16440083294066,305.02,10.855599167059324,589.1309335024896,423.76,0.0
414,17.25,24.793216404721292,7.093127861861382,7.121664332487024,0.028536470625641464,2.961640592440626,0.0,0.0,52.954592841425104,7.0155907155707755,8.740801791192315,1.725211075621539,382.423960414183,456.7,74.27603958581699,69.1272846957561,7.013477109499005,7.984215404410881,0.9707382949118752,280.8994473705892,269.23,0.0,666.2850483772129,725.9300000000001,59.644951622787175
415,17.291666666666668,24.793315240469408,7.072004874928914,7.100496333840516,0.028491458911601875,2.9569808662017647,0.0,0.0,52.95455381300316,7.044472669567549,8.487598608587422,1.4431259390198736,319.8944975636734,298.24,0.0,69.12768976088199,7.04301595483468,8.052086722979,1.00907076814432,291.99330399553406,278.6,0.0,614.8447824254092,576.84,0.0
