hour,day,user1_flow_kg_s,user1_T_sup_C,user1_T_ret_C,user1_delta_T_C,user1_Q_sup_kw,user1_demand_kw,user1_Q_unmet_kw,user3_flow_kg_s,user3_T_sup_C,user3_T_ret_C,user3_delta_T_C,user3_Q_sup_kw,user3_demand_kw,user3_Q_unmet_kw,user4_flow_kg_s,user4_T_sup_C,user4_T_ret_C,user4_delta_T_C,user4_Q_sup_kw,user4_demand_kw,user4_Q_unmet_kw,user6_flow_kg_s,user6_T_sup_C,user6_T_ret_C,user6_delta_T_C,user6_Q_sup_kw,user6_demand_kw,user6_Q_unmet_kw,total_Q_sup_kw,total_demand_kw,total_Q_unmet_kw
429,17.875,96.14061843875702,30.161492321702163,42.23090778822808,12.069415466525918,4857.271427073578,4913.16,55.88857292642206,23.00115050583536,29.851227101105625,29.87874290017952,0.02751579907389612,2.649298619804423,0.0,0.0,50.59563160766334,29.64712275013022,32.995121145318656,3.347998395188437,709.0836750812454,722.03,12.946324918754613,66.05800010564981,29.813537971297965,33.84354345613762,4.030005484839652,1114.3722340834834,1214.46,100.08776591651667,6683.37663485811,6849.65,166.27336514188937
430,17.916666666666668,94.92564932086464,29.207024487388534,40.92264299158309,11.715618504194556,4655.303735854174,4710.16,54.85626414582566,22.84136773031687,28.897736410023782,28.9246775758444,0.026941165820616675,2.575951694428738,0.0,0.0,50.23688543813172,28.706026786036496,31.805837230556403,3.099810444519907,651.8641056507993,682.13,30.26589434920072,65.58932530065465,28.865412697497483,32.619726604044054,3.754313906546571,1030.7728467831078,995.29,0.0,6340.51663998251,6387.58,47.063360017489686
431,17.958333333333332,94.86165350355633,28.226480804403614,39.560169861136885,11.33368905673327,4500.504578931858,4486.59,0.0,22.842378888359473,27.883138597328134,27.910828443706222,0.027689846378088134,2.647653214308179,0.0,0.0,50.24342899397126,27.65652353562007,30.72251985805858,3.065996322438508,644.8372614339969,607.84,0.0,65.59711653126165,27.84068552009275,31.184983387406966,3.3442978673142143,918.309178896489,1048.5,130.19082110351098,6066.298672476652,6142.93,76.63132752334786
432,18.0,94.78697994852959,27.088355055940863,38.12049490135013,11.032139845409265,4377.31367187154,4414.31,36.996328128460846,22.843868027069664,26.678260721429677,26.70709001819004,0.02882929676036383,2.7567851150222116,0.0,0.0,50.25125535104372,26.401687053200142,29.546673094482166,3.1449860412820243,661.5533329180076,668.68,7.126667081992309,65.60566934976771,26.6244462051351,28.897630289981716,2.2731840848466156,624.2739337665433,769.53,145.25606623345664,5665.897723671113,5852.52,186.62227632888698
433,18.041666666666668,94.69131904002082,25.711128804326734,36.630082771812354,10.91895396748562,4328.031623465566,4215.13,0.0,22.84466722777934,25.213485043155575,25.243646401066815,0.03016135791123986,2.8842636088202593,0.0,0.0,50.257987741344536,24.881771580174707,27.95447911710644,3.072707536931734,646.4360170720447,640.61,0.0,65.61301167318003,25.14799838570455,26.83166806564174,1.6836696799371893,462.43009218960293,461.25,0.0,5439.781996336033,5316.99,0.0
434,18.083333333333332,94.59585829260168,24.1203924176048,35.134430597989805,11.014038180385004,4361.3197052230435,4342.9,0.0,22.846012410068063,23.582390243106882,23.61285650462684,0.030466261519958238,2.9135924166052223,0.0,0.0,50.26551309917432,23.248204544395435,26.134135201992983,2.885930657597548,607.23281915185,638.36,31.127180848150033,65.62213984284044,23.519713349687525,25.030307042363493,1.5105936926759682,414.9514428276285,447.23,32.27855717237151,5386.417559619127,5428.49,42.07244038087265
435,18.125,94.49505955974134,22.479757020904945,33.35154723430263,10.871790213397684,4300.405321199009,4248.85,0.0,22.847573173492354,21.92839351447191,21.959243073237822,0.030849558765911667,2.950449989633463,0.0,0.0,50.27383902425101,21.579499161011345,24.329140179493105,2.7496410184817606,578.6517515989176,561.93,0.0,65.63224280400031,21.86249617010843,23.208062052982495,1.345565882874066,369.67615318672296,366.11,0.0,5251.683675974284,5176.89,0.0
436,18.166666666666668,94.37180043267746,20.782072285809427,31.6773108299485,10.895238544139072,4304.058919840659,4226.89,0.0,22.845831376616633,20.212872841621,20.243955622284265,0.031082780663265197,2.9725286886266398,0.0,0.0,50.274744433237096,19.858824711689802,22.72409020996532,2.865265498275516,602.9953538992994,581.63,0.0,65.63319034966224,20.145489768391197,21.48191140817667,1.336421639785474,367.16919603788034,356.98,0.0,5277.195998466465,5165.5,0.0
437,18.208333333333332,94.23173321593451,19.069943848398655,30.047382815315736,10.97743896691708,4330.095097122137,4261.65,0.0,22.841472295229682,18.505981294890184,18.537009827653844,0.03102853276365991,2.9667746370268513,0.0,0.0,50.27194407855068,18.15852518390026,21.05295706661757,2.89443188271731,609.099492489523,610.73,1.6305075104770594,65.62933173014208,18.439928101891784,19.82581525120628,1.3858871493144953,380.7369914797076,361.21,0.0,5322.898355728395,5233.589999999999,0.0
438,18.25,94.08452095942226,17.387660222570556,28.32182637298856,10.934166150418005,4306.287993300855,4279.39,0.0,22.838043188509975,16.835010348994786,16.865948777652022,0.030938428657236727,2.957715289028129,0.0,0.0,50.27166267618736,16.497030934969725,19.654246652045266,3.157215717075541,664.3955720347233,594.69,0.0,65.6279459861622,16.769933483113245,18.388510438957464,1.618576955844219,444.653166002427,385.14,0.0,5418.294446627033,5259.22,0.0
439,18.291666666666668,102.90596356247833,15.807786012993395,27.38716432879637,11.579378315802975,4987.983529614535,4206.38,0.0,24.07064175285294,15.384836770241604,15.415580757326909,0.030743987085305235,3.0977551115872366,0.0,0.0,53.07305453497537,15.211946819493233,19.54352443250298,4.331577613009747,962.3197697182395,722.74,0.0,69.28529905945138,15.365403788162642,17.316812583970947,1.9514087958083053,565.9637012321863,489.42,0.0,6519.364755676548,5418.54,0.0
440,18.333333333333332,156.2186333060661,15.437639398724128,26.148715663105442,10.711076264381314,7004.306944352888,5768.06,0.0,30.845910237058376,15.639382203232788,16.73971656005752,1.1003343568247317,142.07625075852243,0.0,0.0,68.54966809044646,15.857899441242399,20.905861500988266,5.047962059745867,1448.5072139285294,1196.94,0.0,89.49929319553283,15.640912275160787,18.570450715725805,2.929538440565018,1097.534120565317,627.12,0.0,9692.424529605258,7592.12,0.0
441,18.375,206.4313539148061,17.995240313784837,27.3743876003947,9.379147286609864,8104.72420533209,7933.11,0.0,36.73750301733325,18.425898137879976,20.24214888933412,1.8162507514541453,279.308830095013,290.33,11.021169904987005,82.09411039630794,18.527600333776533,23.620268092340904,5.092667758564371,1750.0746301613003,1672.55,0.0,107.19125088336602,18.24349522558066,22.28371548034204,4.04022025476138,1812.8572367178424,1568.9,0.0,11946.964902306245,11464.89,0.0
442,18.416666666666668,211.62833224901442,20.908908067445466,29.91964910596505,9.010741038519583,7982.401019524202,8304.66,322.2589804757981,37.26447079832171,21.31505645417642,22.970558130306188,1.6555016761297665,258.2401747260494,250.99,0.0,83.29485667339394,21.388577790749814,26.60821945218287,5.219641661433055,1819.9443068602193,1779.32,0.0,108.7628496600435,21.103747173988246,25.73242395108973,4.628676777101482,2107.349927947798,1999.48,0.0,12167.935429058269,12334.449999999999,166.5145709417302
443,18.458333333333332,216.76466322277804,23.73771644749218,32.547666579011285,8.809950131519106,7993.945065500719,7694.69,0.0,37.78416421626701,24.15169880939211,25.7304798167915,1.5787810073993924,249.70712665759737,247.79,0.0,84.48111377475401,24.236647367703295,29.36248572552253,5.125838357819234,1812.6909292223136,1808.4,0.0,110.31435712348856,23.938468143884933,28.956248217254437,5.017780073369504,2317.089903957663,2147.14,0.0,12373.433025338292,11898.019999999999,0.0
444,18.5,212.42312539091202,26.80175655298322,35.510438586140715,8.708682033157494,7743.787956802522,8336.83,593.042043197478,37.240722083271095,27.20022805563504,28.679597629346123,1.4793695737110824,230.6184237665486,233.06,2.4415762334514,83.21015407787446,27.25411204910542,32.31974282593171,5.065630776826293,1764.448886409444,1761.69,0.0,108.65583485031702,26.974349446606865,32.303786410461214,5.329436963854349,2424.0055329606225,2418.37,0.0,12162.860799939137,12749.95,587.0892000608637
445,18.541666666666668,192.67091434472997,29.22482679941212,38.0048686420464,8.780041842634276,7081.283275525127,7192.39,111.10672447487377,34.968833369449,29.56348263625618,31.14226693970266,1.5787843034464828,231.1017145475217,210.85,0.0,77.95206482898477,29.632892925807376,34.87922916834344,5.246336242536067,1711.9180417493608,1714.47,2.5519582506392453,101.7890420869266,29.39850467899886,34.69776655690985,5.299261877910986,2257.956824280889,2359.32,101.36317571911104,11282.259856102897,11477.03,194.77014389710348
446,18.583333333333332,212.25670742206037,31.56650647098074,40.59373651801974,9.027230047038998,8020.75327131219,7007.64,0.0,37.12044667887906,31.964487209298014,33.49933317500087,1.534845965702857,238.49386653707296,236.82,0.0,82.90892386025416,32.06873297324657,36.839126925531886,4.770393952285318,1655.5974464828214,1666.05,10.452553517178558,108.26542054085579,31.779977449778762,36.61115517492791,4.831177725149146,2189.4851572740345,2100.04,0.0,12104.329741606118,11010.55,0.0
447,18.625,230.31702593675098,34.89009991686204,44.03046856485202,9.14036864798998,8812.29404115482,9103.76,291.46595884517956,39.06591107292037,35.330565026827955,36.74492324691198,1.4143582200840257,231.28986360012243,221.88,0.0,87.39269869643529,35.383426704696234,39.78638954559414,4.4029628408979065,1610.7175654210375,1586.34,0.0,114.12343275387428,35.06347247217521,39.80667560828038,4.743203136105173,2265.9262726553325,2206.98,0.0,12920.227742831314,13118.96,198.73225716868546
448,18.666666666666668,207.58811544960847,37.95067044011687,46.89790057754806,8.947230137431184,7774.8195584396535,8575.8,800.9804415603458,36.49839454185756,38.3292437004974,39.85051921366694,1.5212755131695417,232.42394072900936,221.36,0.0,81.4467722908465,38.37233931016238,43.05318158264417,4.68084227248179,1595.8685247982633,1578.21,0.0,106.35773853138826,38.1054957583863,43.27887159961751,5.173375841231213,2303.2567314236867,2248.68,0.0,11906.368755390613,12624.05,717.6812446093863
449,18.708333333333332,175.10063457061264,40.03980955920368,48.999294714412166,8.959485155208483,6567.045090127113,7005.18,438.13490987288696,32.77277625720172,40.312684638874195,41.78776896506778,1.4750843261935813,202.3621595277992,227.12,24.757840472200797,72.8582113334316,40.3555898529269,45.17330330071445,4.817713447787554,1469.3277952125286,1564.28,94.95220478747137,95.14030426640548,40.177759142798585,45.73324560754895,5.555486464750366,2212.513115521379,2290.42,77.90688447862112,10451.248160388819,11087.0,635.7518396111809
450,18.75,147.4965834989863,41.17943362460132,50.84667541896349,9.66724179436217,5968.755181502147,6151.84,183.08481849785312,29.487849263268178,41.32425871711559,42.57144717415836,1.2471884570427676,153.9481252683553,166.12,12.171874731644692,65.32422686661013,41.340463219384176,45.824330011898226,4.48386679251405,1226.1008808518447,1340.66,114.55911914815533,85.29933430319906,41.26034532087102,46.422434909449336,5.1620895885783185,1843.1912639033935,2087.19,243.99873609660654,9191.995451525741,9745.81,553.8145484742581
451,18.791666666666668,122.25618031291899,41.504790686143245,52.02389052021233,10.519099834069088,5383.300507858286,5807.31,424.00949214171396,26.345883937359513,41.48835021246508,42.732346534004634,1.243996321539555,137.19272880640884,132.84,0.0,58.156597772231045,41.43102961264456,45.85308296901425,4.422053356369695,1076.5202270724615,1087.34,10.819772927538452,75.93635891409791,41.46273561805813,46.00032644164184,4.537590823583706,1442.362172861482,1569.08,126.71782713851803,8039.375636598638,8596.57,557.1943634013614
452,18.833333333333332,102.45380183743828,41.12264177512911,52.13963621056537,11.01699443543626,4724.876190369603,4933.89,209.0138096303972,23.760335722304145,40.917699310179174,41.61852685889881,0.7008275487196372,69.70484436250153,134.17,64.46515563749846,52.288834112510905,40.75258819273973,44.969930025962356,4.217341833222626,923.0962491299645,1044.43,121.3337508700356,68.27160754007511,40.89151447357828,45.25896981269259,4.367455339114308,1248.1530020593827,1291.7,43.5469979406173,6965.830285921452,7404.1900000000005,438.3597140785487
453,18.875,95.42572201369015,40.23132480930678,51.201872323582606,10.970547514275829,4382.207939384018,4465.5,83.29206061598234,22.813837492036505,39.88808208048626,39.915109905423094,0.02702782493683742,2.5811227869811155,0.0,0.0,50.14910092121744,39.66504976195183,43.251808219149275,3.5867584571974476,752.9471718042045,787.97,35.02282819579557,65.47688191088152,39.84921702600026,44.07724814660512,4.228031120604861,1158.84510035579,1184.73,25.88489964421001,6296.581334330993,6438.200000000001,141.6186656690079
454,18.916666666666668,95.38603173021549,39.144457497122986,49.57160696908415,10.427149471961165,4163.414061884952,4176.92,13.505938115047684,22.81853588909164,38.778292017422224,38.805630059838116,0.02733804241589155,2.611285830990966,0.0,0.0,50.16285461664106,38.54088636838818,41.82294946762741,3.282063099239231,689.1732200198188,703.96,14.786779980181223,65.49443492447435,38.73872516111518,42.51487285136674,3.7761476902515625,1035.2675352621159,1114.62,79.35246473788402,5890.466102997878,5995.5,105.0338970021221
455,18.958333333333332,95.32642992308853,37.904740950795386,48.09483990896184,10.190098958166452,4066.220767269535,4038.65,0.0,22.82270438980591,37.45770025107443,37.48643740389908,0.028737152824653833,2.7454280508564466,0.0,0.0,50.17637085394283,37.159959507415174,40.188588369246666,3.0286288618314927,636.1280223215864,660.65,24.521977678413577,65.51102973952594,37.40402090842227,40.52283141714429,3.118810508722021,855.2688187212606,937.46,82.19118127873946,5560.363036363238,5636.76,76.39696363676194
456,19.0,95.25864787148629,36.41275887708119,46.52915336701306,10.11639448993187,4033.9396170247132,3981.44,0.0,22.827510706581464,35.892531845370144,35.92224933376978,0.029717488399633396,2.839683127399821,0.0,0.0,50.191269824612974,35.55919499809988,38.605194607408784,3.0459996093089003,639.9665145253819,597.64,0.0,65.52920345649012,35.83374499336063,38.20829609140692,2.3745510980462896,651.3518223028669,754.91,103.55817769713303,5328.097636980362,5333.99,5.892363019637742
457,19.041666666666668,95.18506870297763,34.75061725772906,44.833992389689705,10.083375131960644,4017.667355147284,3967.91,0.0,22.832596241681834,34.189116347440816,34.21940743416167,0.030291086720851013,2.895138703700172,0.0,0.0,50.20679076030829,33.83733184419113,37.046418447111215,3.209086602920088,674.4396951845098,668.74,0.0,65.54829265767592,34.12855093628177,35.94126779255658,1.812716856274811,497.3825920725265,530.02,32.637407927473475,5192.38478110802,5166.67,0.0
458,19.083333333333332,95.1067026319377,32.991522018922325,43.12796004549539,10.136438026573067,4035.4848232295053,3940.29,0.0,22.837583627534787,32.404339968389465,32.43503865878392,0.030698690394451944,2.9347372436562527,0.0,0.0,50.22208524156851,32.04036319510176,35.216168519902546,3.175805324800784,667.6484381573841,665.96,0.0,65.56749307894717,32.341882312070446,33.93422286133612,1.5923405492656713,437.0425864706698,447.97,10.927413529330238,5143.110585101215,5054.22,0.0
459,19.125,95.02057403187442,31.180373575064596,41.38516386651165,10.20479029144705,4059.0178213072754,4011.53,0.0,22.841414809791896,30.583712247980333,30.6145648741704,0.030852626190068122,2.949948010812037,0.0,0.0,50.234520165075196,30.218759284290755,33.37442338382185,3.1556640995310943,663.5784159310248,655.04,0.0,65.58336581468002,30.521349074291415,31.971245787866437,1.449896713575022,398.04300005971214,409.62,11.576999940287863,5123.589185308825,5076.19,0.0
460,19.166666666666668,94.91466100989902,29.361826563235685,39.51278603412342,10.150959470887738,4033.105835559578,3972.2,0.0,22.84249901654931,28.763684754418264,28.794676919769934,0.0309921653516696,2.963430588486308,0.0,0.0,50.24245845867654,28.395979702613992,31.64594811252843,3.2499684099144375,683.5168822343961,657.86,0.0,65.5936443601057,28.700003295558652,30.054958656390774,1.3549553608321219,372.03686182054037,370.05,0.0,5091.623010203,5000.11,0.0
461,19.208333333333332,94.7979442041905,27.53686032772373,37.612371938113306,10.075511610389576,3998.2067783510297,3962.48,0.0,22.84410155798421,26.935111115004773,26.9662607762306,0.03114966122582885,2.978699098722921,0.0,0.0,50.252288629997494,26.564427364949115,29.903188197202933,3.3387608322538185,702.3286414154628,695.09,0.0,65.60539104108129,26.869723883871256,28.150169757682843,1.280445873811587,351.6413813534455,357.88,6.238618646554471,5055.155500218661,5015.45,0.0
462,19.25,94.67589879996906,25.70055817819724,36.11659319639919,10.416035018201946,4128.0133398950065,3895.22,0.0,22.844579758243174,25.09266764440382,25.123984388372087,0.031316743968265115,2.9947391425014342,0.0,0.0,50.259153150433136,24.71944211359522,28.16460710726763,3.4451649936724102,724.8104001404323,695.33,0.0,65.6137392708466,25.02535851527526,26.504471031210002,1.479112515934741,406.25173104409066,329.22,0.0,5262.070210222031,4919.77,0.0
463,19.291666666666668,105.64686990328217,23.951907070605294,35.20376669206178,11.251859621456482,4975.997615817256,4278.82,0.0,24.354741788114076,23.514652855894727,23.960869375622813,0.44621651972808607,45.491305268513514,0.0,0.0,53.6855767721358,23.366829206467578,28.087529965285967,4.7207007588183885,1060.8728110223806,740.16,0.0,70.08866915308005,23.507963565236874,25.549669064904098,2.0417054996672235,599.0183634538013,467.46,0.0,6681.380095561951,5486.44,0.0
464,19.333333333333332,161.1073708981784,23.728350336377215,34.11523535129208,10.386885014914863,7004.86804130136,5603.38,0.0,31.307604745905103,23.970082446009187,25.289610452453847,1.31952800644466,172.92893970519353,87.02,0.0,69.56448419580742,24.18827261447169,29.566190951160937,5.377918336689248,1566.0333139716954,1377.63,0.0,90.82972565701678,23.961712384848273,26.864978985660542,2.9032666008122696,1103.8603764919706,715.64,0.0,9847.690671470218,7783.670000000001,0.0
465,19.375,207.7138541180952,26.324397937130627,35.89242750239694,9.568029565266315,8319.307876570423,8200.21,0.0,36.7190261302676,26.741550963990587,27.636617822672193,0.8950668586816057,137.57700639630724,255.8,118.22299360369277,82.00409457528973,26.83279389962545,31.98831969398262,5.155525794357171,1769.7329051208455,1711.89,0.0,107.07915910552812,26.552842358320323,30.430586291530545,3.8777439332102226,1738.1341924634721,1477.66,0.0,11964.751980551047,11645.559999999998,0.0
466,19.416666666666668,217.5863254884806,29.238184261640672,38.42163693726757,9.1834526756269,8364.438924423635,8471.0,106.5610755763646,37.767205558223594,29.65723879698633,30.438919039961252,0.7816802429749217,123.57858305455002,0.0,0.0,84.41236672697283,29.734611225298,34.9870249753345,5.252413750036499,1855.9412763540993,1778.38,0.0,110.2267981404893,29.43427824962833,33.882921424585746,4.4486431749574145,2052.645675923973,1939.78,0.0,12396.604459756258,12189.160000000002,0.0
467,19.458333333333332,222.38993263133872,32.36576235833323,41.123197707227995,8.757435348894766,8152.509004107152,8277.34,124.83099589284848,38.242163324754706,32.792982820021805,34.33603372456104,1.5430509045392355,247.0142053152225,232.0,0.0,85.49694863110464,32.85887617837218,38.27431242867346,5.415436250301283,1938.1317087608306,1880.45,0.0,111.6457594420863,32.54985689483616,37.37246135266268,4.822604457826522,2253.8400894473384,2097.26,0.0,12591.495007630543,12487.050000000001,0.0
468,19.5,221.0708909763524,35.51732431623034,44.118503096721966,8.60117878049163,7959.5544935004555,8063.7,104.14550649954435,38.042845930856544,35.934784317741894,37.509557005907496,1.5747726881656021,250.7783822718921,243.73,0.0,85.02386802195616,35.993467064936745,41.4363335895749,5.442866524638156,1937.170143307495,1940.65,3.479856692505109,111.02921081820195,35.691403653711525,40.78246740396393,5.0910637502524025,2366.1649246800357,2339.32,0.0,12513.667943759878,12587.4,73.73205624012189
469,19.541666666666668,220.7933523868834,38.558589214157394,47.22265844609859,8.664069231941198,8007.687777861406,7910.45,0.0,37.95781086150332,38.97347760504483,40.506662967770374,1.533185362725547,243.60996301844355,239.81,0.0,84.81494114060357,39.03745717252236,44.31593293312523,5.278475760602873,1874.0454554268015,1879.61,5.564544573198418,110.75748241334384,38.73565970456092,43.83233192464794,5.096672220087015,2362.9743277150756,2322.22,0.0,12488.317524021728,12352.09,0.0
470,19.583333333333332,221.2666924586057,41.66134532435418,50.39114654703835,8.729801222684173,8085.737218537457,8164.43,78.69278146254328,37.95456419457,42.07713841309915,43.56559007629715,1.4884516631979992,236.48193416690526,229.66,0.0,84.79659024901598,42.13485467428755,47.26747059522611,5.132615920938555,1821.8657858361425,1815.39,0.0,110.73553525958536,41.83294307949508,46.916411029017986,5.083467949522905,2356.385398713421,2334.35,0.0,12500.470337253924,12543.83,43.35966274607563
471,19.625,221.61355962607743,44.727979164746564,53.44661848737771,8.718639322631148,8088.058158878183,8065.21,0.0,37.942607563972125,45.14592329722349,46.5613381450226,1.4154148477991129,224.80716304155285,225.86,1.052836958447159,84.75956861539804,45.207394890880664,50.530207572407924,5.32281268152726,1888.5528578747512,1776.34,0.0,110.68807496549418,44.9022111809861,49.880789740780294,4.978578559794194,2306.7759928861537,2309.79,3.014007113846219,12508.194172680642,12377.2,0.0
472,19.666666666666668,212.03343380184876,47.75834358410928,56.62035745110293,8.862013866993657,7865.674963368057,8168.89,303.2150366319429,36.837034323956985,48.14746448358307,49.55910501313396,1.411640529550887,217.67472357968813,206.38,0.0,82.19797171523929,48.19304108773526,53.753317237309275,5.560276149574015,1913.1837631173366,1950.07,36.8862368826633,107.34227594076708,47.91593626612897,52.5140063074771,4.59807004134813,2066.072731083707,2235.65,169.57726891629318,12062.606181148789,12560.99,498.3838188512109
473,19.708333333333332,175.3815128646167,49.988064142862505,59.285171641799835,9.29710749893733,6825.443698502126,7632.04,806.5963014978743,32.654144710990224,50.254222489363066,51.05776094147572,0.8035384521126545,109.83587171120732,213.03,103.19412828879268,72.56276107582055,50.27265504947503,55.704495912273046,5.431840862798019,1649.9092658719774,1829.98,180.07073412802265,94.75657730430733,50.10516748997486,54.699860798829725,4.594693308854865,1822.4898454184352,1839.1,16.610154581564757,10407.678681503745,11514.15,1106.4713184962548
474,19.75,127.03196886966522,50.771996146677964,60.80103572874432,10.029039582066353,5333.000183707368,6049.36,716.3598162926319,26.834599618130305,50.780446779087875,50.81119193413446,0.03074515504658848,3.4535920137024534,0.0,0.0,59.25464049192242,50.69424021138198,55.70132278178377,5.007082570401792,1241.9563857279065,1439.9,197.94361427209355,77.37247521103623,50.72609076743454,55.7412232950676,5.015132527633057,1624.3070470918299,1757.16,132.8529529081702,8202.717208540806,9246.42,1043.7027914591945
475,19.791666666666668,103.48774358209516,50.269771886704675,61.27752014841386,11.007748261709189,4768.553185587524,4605.66,0.0,23.817780932405324,50.011052618357986,50.03839310683982,0.027340488481833347,2.725880357316649,0.0,0.0,52.40164723300754,49.85105266733212,54.33375441819972,4.482701750867598,983.2954009777498,1029.2,45.904599022250295,68.42092153707242,49.987516407775736,54.85399492519427,4.866478517418535,1393.8080029417667,1464.31,70.5019970582332,7148.3824698643575,7099.17,0.0
476,19.833333333333332,99.7568103310266,49.51622785465112,60.762193663980526,11.245965809329405,4696.112985072804,4896.46,200.34701492719614,23.32042805275034,49.3108039587974,49.33634074466814,0.025536785870741596,2.4928834630215477,0.0,0.0,51.27672169979968,49.18154661737947,53.449990732899856,4.2684441155203885,916.1974427172458,922.93,6.732557282754101,66.95201712034849,49.30086953308745,53.84091151796401,4.540041984876559,1272.3973589721568,1304.38,31.98264102784333,6887.200670225229,7123.77,236.56932977477118
477,19.875,95.70385772011906,48.730908056810875,59.677495649752835,10.94658759294196,4385.381949104879,4425.52,40.13805089512152,22.777068935596255,48.43461364637978,48.460500273454365,0.025886627074584112,2.4681555545776437,0.0,0.0,50.050731722329026,48.24049674324444,52.31618312888819,4.075686385643749,853.9066854610464,896.08,42.173314538953605,65.35010469308885,48.40291946358903,52.59516036704523,4.192240903456202,1146.810716798798,1223.26,76.44928320120198,6388.567506919301,6544.860000000001,156.2924930806994
478,19.916666666666668,95.6757995308796,47.73990289176606,58.458171327984424,10.718268436218366,4292.654684700383,4247.77,0.0,22.78281170782013,47.39106574650537,47.41779291117674,0.02672716467137093,2.5489389533626494,0.0,0.0,50.0661827543378,47.16057157657699,50.8869714000255,3.72639982344851,780.9678486172509,798.38,17.41215138274913,65.36954612330517,47.353006504540666,50.948748905706935,3.5957424011662695,983.9278760279947,1053.16,69.23212397200541,6060.099348298991,6099.31,39.21065170100974
479,19.958333333333332,95.64996146123342,46.55127225688496,56.70705763275784,10.155785375872881,4066.2824084880044,4253.43,187.14759151199587,22.790582758205208,46.13245536530421,46.16023111494133,0.02777574963712226,2.649844829968433,0.0,0.0,50.086311107810104,45.86014484791425,49.224963223673775,3.3648183757595262,705.4721891963312,750.06,44.58781080366873,65.39492353913018,46.08726642679897,49.08033461335149,2.99306818655252,819.3319133565232,897.31,77.97808664347679,5593.736355870827,5900.799999999999,307.06364412917264
480,20.0,95.61080564798061,45.123192854164685,54.25914457521736,9.135951721052677,3656.4530186640336,3715.37,58.916981335966284,22.800070875026574,44.60511750183782,44.634726873253754,0.02960937141593689,2.825950880027181,0.0,0.0,50.11162852115726,44.25062693564516,47.22447538323982,2.973848447594662,623.8160910315752,646.92,23.103908968424776,65.42640060617741,44.5435579556202,46.66511419084011,2.1215562352199058,581.0410292127742,723.91,142.86897078722575,4864.136089788411,5086.2,222.06391021158925
481,20.041666666666668,95.54745792423675,43.28995204649327,51.96125730761022,8.671305261116949,3468.189636811908,3447.15,0.0,22.809067104305697,42.62634969743128,42.65801176986231,0.031662072431032584,3.023055253225029,0.0,0.0,50.136528487534726,42.19095287774117,45.212180479742045,3.0212276020008773,634.0695935948909,586.83,0.0,65.45721767192354,42.55041368763353,44.067893523472236,1.5174798358387065,415.79541318346435,420.73,4.9345868165356706,4521.077698843487,4454.71,0.0
482,20.083333333333332,95.45647224090747,41.13024853474999,50.38634394103394,9.256095406283954,3698.5579406794413,3336.2,0.0,22.8152859989027,40.410643429629644,40.4427055345277,0.03206210489805272,3.0620845051970833,0.0,0.0,50.15471823115432,39.97223429405465,43.10779371857469,3.1355594245200393,658.3033342300666,667.7,9.396665769933406,65.48060410588255,40.34034347936034,41.6842937987551,1.3439503193947573,368.37921346627087,394.68,26.300786533729138,4728.302572880976,4398.58,0.0
483,20.125,95.37994374116236,38.94056971360885,48.468418682256825,9.527848968647973,3804.093214356074,3995.8,191.7067856439262,22.822051624141466,38.24714651804301,38.27864280330238,0.031496285259372314,3.0089380243897264,0.0,0.0,50.17366756878166,37.844595654040006,40.71617236240793,2.8715767083679253,603.1085621961213,634.58,31.471437803878757,65.50555222504312,38.18679616836247,39.41839142251252,1.2315952541500508,337.7111058301621,325.79,0.0,4747.921820406747,4956.17,208.24817959325264
484,20.166666666666668,95.28008998840016,36.86777097812924,45.65844616740672,8.79067518927748,3506.094488467946,3396.34,0.0,22.829290812289628,36.189752067525006,36.221646559326544,0.03189449180153758,3.0479464395183884,0.0,0.0,50.195752516650195,35.76402376262996,38.65173608909565,2.8877123264656888,606.7644392640183,557.31,0.0,65.53350847782211,36.120730971809955,37.36789898707843,1.2471680152684783,342.1272038080086,333.74,0.0,4458.0340779794915,4287.39,0.0
485,20.208333333333332,95.17178910145022,34.713739218113446,43.648218284631135,8.934479066517689,3559.3991562854626,3480.11,0.0,22.834032886863547,33.998598016376185,34.03082404037661,0.032226024000422626,3.0802684844359782,0.0,0.0,50.21214476701886,33.57006205353312,37.64396698208568,4.073904928552558,856.2860839095675,642.42,0.0,65.55370682002197,33.927260230878396,35.18817317022283,1.2609129393444363,346.0043667955818,334.41,0.0,4764.769875475048,4456.94,0.0
486,20.25,95.0781431126191,32.622710609123274,41.771475634539854,9.14876502541658,3641.18201337372,3493.31,0.0,22.839299728525955,31.97540165181984,32.00657524145086,0.03117358963102035,2.9803606588264016,0.0,0.0,50.22834512432088,31.600132784996735,36.22944758232244,4.6293147973257085,973.3405300840365,1056.93,83.5894699159636,65.57465668548075,31.917498294261872,33.464191395944404,1.546693101682532,424.56031622269137,341.41,0.0,5042.063220339275,4891.65,0.0
487,20.291666666666668,103.0507239264523,30.73605078888425,41.115845313132596,10.379794524248346,4477.535392953751,3675.04,0.0,23.94166102378588,30.215616188999622,30.246494013946684,0.030877824947062038,3.0945692258918247,0.0,0.0,52.72788312027667,29.98787951870773,35.44552362759552,5.457644108887791,1204.6053065895114,873.33,0.0,68.83964875754054,30.194897397923505,32.27210395023595,2.0772065523124468,598.5735933513998,491.88,0.0,6283.808862120554,5040.25,0.0
