hour,day,user3_flow_kg_s,user3_T_sup_C,user3_T_ret_C,user3_delta_T_C,user3_Q_sup_kw,user3_demand_kw,user3_Q_unmet_kw,user4_flow_kg_s,user4_T_sup_C,user4_T_ret_C,user4_delta_T_C,user4_Q_sup_kw,user4_demand_kw,user4_Q_unmet_kw,user6_flow_kg_s,user6_T_sup_C,user6_T_ret_C,user6_delta_T_C,user6_Q_sup_kw,user6_demand_kw,user6_Q_unmet_kw,total_Q_sup_kw,total_demand_kw,total_Q_unmet_kw
559,23.291666666666668,24.791105350208422,7.038984419364149,7.843741413012434,0.8047569936482848,83.51411330982496,65.33980470213508,0.0,52.95126732941578,6.909759497895454,10.212861616879927,3.303102118984473,732.1458137321056,588.0582423192158,0.0,69.1255143272595,6.922446835422915,10.296207509927743,3.3737606745048287,976.2293745515672,784.0776564256208,0.0,1791.8893015934977,1437.4757034469717,0.0
560,23.333333333333332,24.789828427178723,6.9892764217952665,8.082740646353159,1.0934642245578923,113.46902510854967,96.7651323061977,0.0,52.949229194388764,6.7836962799779625,11.30681083224035,4.5231145522623875,1002.5278662135053,870.8861907557794,0.0,69.12337114439507,6.80094420335643,11.420863815638624,4.619919612282194,1336.775733819379,1161.181587674372,0.0,2452.772625141434,2128.832910736349,0.0
561,23.375,24.792249108246153,6.9279124273686294,8.011971419327303,1.0840589919586732,112.50402677395586,125.48181389759992,12.977787123644063,52.95445829797732,6.839511768406087,11.31701053335945,4.4774987649533635,992.5153415346733,1129.3363250783996,136.82098354372624,69.13017453458438,6.810027556682853,11.38226462846681,4.572237071783957,1323.1089828458691,1505.781766771199,182.6727839253299,2428.1283511544984,2760.5999057471986,332.47155459270016
562,23.416666666666668,25.88058027244287,6.907328453870709,8.02012824134773,1.1127997874770221,120.55639909403963,94.28904372237625,0.0,55.27940465914449,6.963211448731315,11.562208623056783,4.5989971743254685,1064.2060509067974,848.601393501386,0.0,72.16636290692672,6.969016955304068,11.66622553048592,4.697208575181853,1418.972200060022,1131.4685246685146,0.0,2603.734650060859,2074.358961892277,0.0
563,23.458333333333332,25.881655847053565,6.904217213297873,8.188207209764387,1.2839899964665147,139.1082612175501,142.03250013972865,2.924238922178546,55.28207868083726,6.856149082670675,12.175070648899965,5.31892156622929,1230.855795622956,1278.292501257558,47.43670563460182,72.17014878995873,6.8588839148286,12.29093406708516,5.4320501522565605,1641.0453982879505,1704.3900016767436,63.344603388793075,3011.0094551284565,3124.7150030740304,113.70554794557393
564,23.5,29.118909229854875,6.89721439765133,8.180292127392836,1.283077729741506,156.39659504294224,130.67350594673368,0.0,62.19737576811059,6.937888730951361,12.226348669776668,5.288459938825307,1376.8939895881144,1176.0615535206032,0.0,81.20070724207983,6.925584032739961,12.326058194474099,5.400474161734138,1835.6544372773835,1568.0820713608039,0.0,3368.94502190844,2874.8171308281408,0.0
565,23.541666666666668,32.89773363066554,6.914553699133207,8.215461445137587,1.3009077460043796,179.14789249462495,173.90536672760342,0.0,70.26956989834554,6.988329686772789,12.318389847777713,5.330060161004924,1567.8287727030681,1565.1483005484308,0.0,91.74217408348974,6.98419680961235,12.42675034886717,5.44255353925482,2090.118752159923,2086.864400731241,0.0,3837.0954173576165,3825.918068007275,0.0
566,23.583333333333332,33.229508225251664,6.945052849585821,8.246729053900342,1.3016762043145214,181.06149573718136,172.18208441782645,0.0,70.97828771148274,7.01826772341919,12.348564246992694,5.330296523573504,1583.711650515081,1549.638759760438,0.0,92.66771268441336,7.015247458206866,12.458005670135188,5.442758211928322,2111.28425625485,2066.1850130139173,0.0,3876.057402507112,3788.005857192182,0.0
567,23.625,31.88624068816347,6.976101604179811,8.273032340959332,1.2969307367795215,173.1088722022782,177.33928677432627,4.230414572048062,68.10883366099713,7.031883377911815,12.354905313196326,5.323021935284511,1517.6125979514559,1596.053580968937,78.44098301748113,88.92048977916372,7.031262136115357,12.466730373381445,5.435468237266088,2023.1963479447954,2128.0714412919156,104.87509334712013,3713.9178180985296,3901.4643090351788,187.5464909366492
568,23.666666666666668,29.37229361905057,6.9982883386784085,8.29038922581147,1.2921008871330617,158.86693236470134,157.8225592268414,0.0,62.73863464750272,7.031598590232583,12.3573297672983,5.325731177065717,1398.6644232690282,1420.4030330415728,21.738609772544578,81.90757141424676,7.031644499345263,12.470158402199216,5.438513902853953,1864.6765801962176,1893.8707107220966,29.194130525879018,3422.207935829947,3472.0963029905106,49.888367160563575
